img_id,ty,mod,orig_id,sdir_id,coord_z,coord_y,coord_x
inj_678,inj,real,LIDC-IDRI-0398,30075,122,380,364
inj_679,inj,real,LIDC-IDRI-0398,30075,162,297,414
inj_68,inj,real,LIDC-IDRI-0039,3000517,106,212,212
inj_680,inj,real,LIDC-IDRI-0398,30075,113,320,150
inj_682,inj,real,LIDC-IDRI-0398,30075,121,193,164
inj_683,inj,real,LIDC-IDRI-0398,30075,93,225,184
inj_684,inj,real,LIDC-IDRI-0398,30075,155,341,134
inj_685,inj,real,LIDC-IDRI-0398,30075,132,348,354
inj_686,inj,real,LIDC-IDRI-0398,30075,67,254,390
inj_687,inj,real,LIDC-IDRI-0398,30075,85,175,296
inj_689,inj,real,LIDC-IDRI-0398,30075,119,328,169
inj_69,inj,real,LIDC-IDRI-0040,3000578,54,236,125
inj_690,inj,real,LIDC-IDRI-0399,2,123,163,180
inj_691,inj,real,LIDC-IDRI-0399,2,84,334,410
inj_692,inj,real,LIDC-IDRI-0400,3000013,85,168,181
inj_693,inj,real,LIDC-IDRI-0400,3000013,131,224,62
inj_694,inj,real,LIDC-IDRI-0400,3000013,107,164,405
inj_695,inj,real,LIDC-IDRI-0400,3000013,126,245,473
inj_696,inj,real,LIDC-IDRI-0402,2,56,334,200
inj_697,inj,real,LIDC-IDRI-0402,2,163,254,449
inj_698,inj,real,LIDC-IDRI-0402,2,61,235,337
inj_7,inj,real,LIDC-IDRI-0006,3000556,49,362,376
inj_70,inj,real,LIDC-IDRI-0040,3000578,87,437,175
inj_700,inj,real,LIDC-IDRI-0402,2,168,269,452
inj_701,inj,real,LIDC-IDRI-0402,2,64,351,164
inj_702,inj,real,LIDC-IDRI-0402,2,56,320,196
inj_705,inj,real,LIDC-IDRI-0403,5480,182,434,156
inj_708,inj,real,LIDC-IDRI-0404,30045,67,347,157
inj_709,inj,real,LIDC-IDRI-0405,30078,107,281,417
inj_71,inj,real,LIDC-IDRI-0040,3000578,78,393,105
inj_710,inj,real,LIDC-IDRI-0405,30078,152,205,133
inj_711,inj,real,LIDC-IDRI-0405,30078,193,303,177
inj_712,inj,real,LIDC-IDRI-0405,30078,44,386,362
inj_713,inj,real,LIDC-IDRI-0406,32142,394,348,173
inj_716,inj,real,LIDC-IDRI-0407,3000004,84,366,118
inj_717,inj,real,LIDC-IDRI-0407,3000004,89,210,217
inj_718,inj,real,LIDC-IDRI-0407,3000004,82,212,406
inj_719,inj,real,LIDC-IDRI-0408,2,162,282,432
inj_72,inj,real,LIDC-IDRI-0040,3000578,77,376,132
inj_720,inj,real,LIDC-IDRI-0408,2,133,193,124
inj_721,inj,real,LIDC-IDRI-0408,2,165,362,398
inj_722,inj,real,LIDC-IDRI-0409,30082,113,108,341
inj_724,inj,real,LIDC-IDRI-0409,30082,155,349,94
inj_725,inj,real,LIDC-IDRI-0409,30082,54,216,178
inj_728,inj,real,LIDC-IDRI-0411,30732,329,157,169
inj_729,inj,real,LIDC-IDRI-0411,30732,418,247,61
inj_73,inj,real,LIDC-IDRI-0041,3000568,93,384,325
inj_730,inj,real,LIDC-IDRI-0412,30049,159,395,188
inj_731,inj,real,LIDC-IDRI-0412,30049,230,304,450
inj_732,inj,real,LIDC-IDRI-0412,30049,144,218,106
inj_733,inj,real,LIDC-IDRI-0413,3000050,106,336,163
inj_735,inj,real,LIDC-IDRI-0413,3000050,74,300,407
inj_737,inj,real,LIDC-IDRI-0415,2,112,242,101
inj_739,inj,real,LIDC-IDRI-0415,2,140,397,89
inj_74,inj,real,LIDC-IDRI-0041,3000568,25,387,318
inj_742,inj,real,LIDC-IDRI-0416,3000033,82,401,389
inj_743,inj,real,LIDC-IDRI-0416,3000033,38,408,183
inj_744,inj,real,LIDC-IDRI-0419,3000310,51,272,432
inj_745,inj,real,LIDC-IDRI-0419,3000310,60,133,159
inj_746,inj,real,LIDC-IDRI-0420,3000052,102,83,151
inj_748,inj,real,LIDC-IDRI-0421,5185,42,253,146
inj_749,inj,real,LIDC-IDRI-0424,3000682,131,204,448
inj_75,inj,real,LIDC-IDRI-0042,3000579,75,382,363
inj_750,inj,real,LIDC-IDRI-0424,3000682,163,398,352
inj_753,inj,real,LIDC-IDRI-0424,3000682,32,334,199
inj_754,inj,real,LIDC-IDRI-0427,31362,281,107,137
inj_757,inj,real,LIDC-IDRI-0427,31362,202,257,136
inj_758,inj,real,LIDC-IDRI-0429,32124,222,193,150
inj_76,inj,real,LIDC-IDRI-0042,3000579,84,364,166
inj_760,inj,real,LIDC-IDRI-0429,32124,107,212,172
inj_761,inj,real,LIDC-IDRI-0430,31276,271,382,393
inj_762,inj,real,LIDC-IDRI-0430,31276,242,383,396
inj_763,inj,real,LIDC-IDRI-0431,30841,94,403,333
inj_764,inj,real,LIDC-IDRI-0433,30056,144,366,378
inj_765,inj,real,LIDC-IDRI-0433,30056,117,360,163
rem_10,rem,pix2pix,LIDC-IDRI-0014,3000562,40,276,357
rem_100,rem,pix2pix,LIDC-IDRI-0124,3,48,287,393
rem_101,rem,pix2pix,LIDC-IDRI-0128,3000740,84,315,302
rem_102,rem,pix2pix,LIDC-IDRI-0129,2,188,355,188
rem_103,rem,pix2pix,LIDC-IDRI-0129,2,199,277,328
rem_104,rem,pix2pix,LIDC-IDRI-0130,5582,211,267,185
rem_108,rem,pix2pix,LIDC-IDRI-0133,3000689,198,324,211
rem_109,rem,pix2pix,LIDC-IDRI-0133,3000689,102,362,179
rem_11,rem,pix2pix,LIDC-IDRI-0015,3000610,30,254,315
rem_116,rem,pix2pix,LIDC-IDRI-0137,3,37,272,116
rem_118,rem,pix2pix,LIDC-IDRI-0140,5585,302,204,96
rem_119,rem,pix2pix,LIDC-IDRI-0141,5606,164,194,155
rem_12,rem,pix2pix,LIDC-IDRI-0016,3000580,60,239,425
rem_120,rem,pix2pix,LIDC-IDRI-0142,5593,131,217,98
rem_121,rem,pix2pix,LIDC-IDRI-0144,3000703,66,300,403
rem_123,rem,pix2pix,LIDC-IDRI-0144,3000703,68,370,334
rem_124,rem,pix2pix,LIDC-IDRI-0145,3000668,78,361,187
rem_132,rem,pix2pix,LIDC-IDRI-0153,3000669,56,209,216
rem_133,rem,pix2pix,LIDC-IDRI-0153,3000669,83,290,164
rem_136,rem,pix2pix,LIDC-IDRI-0160,3,75,395,366
rem_138,rem,pix2pix,LIDC-IDRI-0161,2,167,216,99
rem_14,rem,pix2pix,LIDC-IDRI-0016,3000580,12,276,341
rem_140,rem,pix2pix,LIDC-IDRI-0164,2,39,275,323
rem_141,rem,pix2pix,LIDC-IDRI-0164,2,89,217,189
rem_142,rem,pix2pix,LIDC-IDRI-0164,2,160,340,359
rem_143,rem,pix2pix,LIDC-IDRI-0164,2,153,332,390
rem_144,rem,pix2pix,LIDC-IDRI-0169,2,120,371,370
rem_147,rem,pix2pix,LIDC-IDRI-0179,2,18,286,150
rem_148,rem,pix2pix,LIDC-IDRI-0179,2,24,287,239
rem_149,rem,pix2pix,LIDC-IDRI-0179,2,59,346,183
rem_15,rem,pix2pix,LIDC-IDRI-0018,3000550,18,310,364
rem_151,rem,pix2pix,LIDC-IDRI-0181,3,86,350,347
rem_152,rem,pix2pix,LIDC-IDRI-0181,3,78,361,379
rem_153,rem,pix2pix,LIDC-IDRI-0181,3,67,359,365
rem_155,rem,pix2pix,LIDC-IDRI-0181,3,74,329,313
rem_156,rem,pix2pix,LIDC-IDRI-0182,3,57,288,354
rem_157,rem,pix2pix,LIDC-IDRI-0183,3,27,344,167
rem_158,rem,pix2pix,LIDC-IDRI-0185,8,20,280,374
rem_159,rem,pix2pix,LIDC-IDRI-0186,3,18,306,345
rem_16,rem,pix2pix,LIDC-IDRI-0018,3000550,51,281,439
rem_160,rem,pix2pix,LIDC-IDRI-0186,3,59,216,415
rem_161,rem,pix2pix,LIDC-IDRI-0190,3,36,264,400
rem_162,rem,pix2pix,LIDC-IDRI-0194,2,55,234,355
rem_163,rem,pix2pix,LIDC-IDRI-0194,2,43,212,331
rem_165,rem,pix2pix,LIDC-IDRI-0195,3,95,270,298
rem_167,rem,pix2pix,LIDC-IDRI-0195,3,47,300,105
rem_169,rem,pix2pix,LIDC-IDRI-0195,3,85,371,336
rem_17,rem,pix2pix,LIDC-IDRI-0021,3000570,87,360,352
rem_170,rem,pix2pix,LIDC-IDRI-0195,3,90,374,308
rem_171,rem,pix2pix,LIDC-IDRI-0196,4,33,303,146
rem_173,rem,pix2pix,LIDC-IDRI-0204,3,104,364,362
rem_175,rem,pix2pix,LIDC-IDRI-0207,2,171,256,165
rem_176,rem,pix2pix,LIDC-IDRI-0209,4,95,374,178
rem_177,rem,pix2pix,LIDC-IDRI-0213,3,36,331,126
rem_178,rem,pix2pix,LIDC-IDRI-0217,4,37,281,159
rem_18,rem,pix2pix,LIDC-IDRI-0021,3000570,22,289,180
rem_180,rem,pix2pix,LIDC-IDRI-0217,4,52,272,116
rem_182,rem,pix2pix,LIDC-IDRI-0220,2,70,304,363
rem_183,rem,pix2pix,LIDC-IDRI-0220,2,89,190,140
rem_184,rem,pix2pix,LIDC-IDRI-0220,2,93,308,225
rem_186,rem,pix2pix,LIDC-IDRI-0223,2,41,259,342
rem_187,rem,pix2pix,LIDC-IDRI-0228,4,18,269,381
rem_188,rem,pix2pix,LIDC-IDRI-0229,4,30,355,189
rem_189,rem,pix2pix,LIDC-IDRI-0229,4,37,305,353
rem_19,rem,pix2pix,LIDC-IDRI-0024,3000557,49,271,353
rem_190,rem,pix2pix,LIDC-IDRI-0229,4,40,284,103
rem_191,rem,pix2pix,LIDC-IDRI-0229,4,45,254,110
rem_192,rem,pix2pix,LIDC-IDRI-0230,4,47,288,365
rem_193,rem,pix2pix,LIDC-IDRI-0234,4,91,311,368
rem_195,rem,pix2pix,LIDC-IDRI-0236,2,33,350,412
rem_196,rem,pix2pix,LIDC-IDRI-0237,2,63,212,170
rem_197,rem,pix2pix,LIDC-IDRI-0240,4,80,331,347
rem_2,rem,pix2pix,LIDC-IDRI-0003,3000611,56,219,221
rem_20,rem,pix2pix,LIDC-IDRI-0024,3000557,61,167,167
rem_200,rem,pix2pix,LIDC-IDRI-0244,2,83,174,153
rem_201,rem,pix2pix,LIDC-IDRI-0244,2,60,230,181
rem_202,rem,pix2pix,LIDC-IDRI-0246,4,49,175,308
rem_203,rem,pix2pix,LIDC-IDRI-0249,3,184,223,346
rem_204,rem,pix2pix,LIDC-IDRI-0249,3,126,372,198
rem_206,rem,pix2pix,LIDC-IDRI-0250,2,47,352,364
rem_207,rem,pix2pix,LIDC-IDRI-0252,2,57,227,202
rem_209,rem,pix2pix,LIDC-IDRI-0258,2,45,355,352
rem_210,rem,pix2pix,LIDC-IDRI-0259,4,117,354,110
rem_211,rem,pix2pix,LIDC-IDRI-0260,2,87,195,228
rem_212,rem,pix2pix,LIDC-IDRI-0260,2,96,318,126
rem_213,rem,pix2pix,LIDC-IDRI-0260,2,86,317,185
rem_214,rem,pix2pix,LIDC-IDRI-0262,2,86,259,106
rem_215,rem,pix2pix,LIDC-IDRI-0264,2,113,361,168
rem_218,rem,pix2pix,LIDC-IDRI-0277,4,24,281,134
rem_219,rem,pix2pix,LIDC-IDRI-0294,3000019,71,205,314
rem_221,rem,pix2pix,LIDC-IDRI-0298,3000663,116,355,170
rem_222,rem,pix2pix,LIDC-IDRI-0300,3000658,182,112,191
rem_224,rem,pix2pix,LIDC-IDRI-0300,3000658,168,123,364
rem_225,rem,pix2pix,LIDC-IDRI-0304,3000040,50,353,398
rem_226,rem,pix2pix,LIDC-IDRI-0305,2,24,310,167
rem_228,rem,pix2pix,LIDC-IDRI-0305,2,121,363,300
rem_229,rem,pix2pix,LIDC-IDRI-0305,2,100,251,349
rem_23,rem,pix2pix,LIDC-IDRI-0031,3000608,20,316,348
rem_230,rem,pix2pix,LIDC-IDRI-0305,2,105,171,166
rem_231,rem,pix2pix,LIDC-IDRI-0308,32236,328,261,84
rem_232,rem,pix2pix,LIDC-IDRI-0308,32236,145,365,336
rem_235,rem,pix2pix,LIDC-IDRI-0312,2,198,343,454
rem_239,rem,pix2pix,LIDC-IDRI-0321,2,87,292,405
rem_240,rem,pix2pix,LIDC-IDRI-0325,30024,132,365,167
rem_242,rem,pix2pix,LIDC-IDRI-0332,30242,17,263,329
rem_246,rem,pix2pix,LIDC-IDRI-0340,30356,350,309,387
rem_25,rem,pix2pix,LIDC-IDRI-0033,3000546,28,334,280
rem_251,rem,pix2pix,LIDC-IDRI-0348,30086,40,237,350
rem_258,rem,pix2pix,LIDC-IDRI-0362,3000048,38,296,113
rem_26,rem,pix2pix,LIDC-IDRI-0036,3000521,72,312,141
rem_265,rem,pix2pix,LIDC-IDRI-0377,30970,85,309,382
rem_268,rem,pix2pix,LIDC-IDRI-0385,30956,85,269,310
rem_269,rem,pix2pix,LIDC-IDRI-0385,30956,104,341,379
rem_27,rem,pix2pix,LIDC-IDRI-0037,3000573,59,288,407
rem_271,rem,pix2pix,LIDC-IDRI-0388,3000685,51,308,172
rem_278,rem,pix2pix,LIDC-IDRI-0398,30075,62,329,187
rem_28,rem,pix2pix,LIDC-IDRI-0041,3000568,101,337,321
rem_280,rem,pix2pix,LIDC-IDRI-0404,30045,100,296,125
rem_281,rem,pix2pix,LIDC-IDRI-0407,3000004,87,185,229
rem_282,rem,pix2pix,LIDC-IDRI-0409,30082,235,329,308
rem_284,rem,pix2pix,LIDC-IDRI-0415,2,74,219,287
rem_287,rem,pix2pix,LIDC-IDRI-0440,32130,156,156,304
rem_288,rem,pix2pix,LIDC-IDRI-0447,2,93,285,426
rem_29,rem,pix2pix,LIDC-IDRI-0043,3000629,28,219,136
rem_291,rem,pix2pix,LIDC-IDRI-0453,3000031,103,318,337
rem_292,rem,pix2pix,LIDC-IDRI-0454,30029,146,328,182
rem_294,rem,pix2pix,LIDC-IDRI-0462,30902,268,308,112
rem_295,rem,pix2pix,LIDC-IDRI-0464,2,36,256,145
rem_297,rem,pix2pix,LIDC-IDRI-0466,2,136,226,208
rem_298,rem,pix2pix,LIDC-IDRI-0469,30906,343,388,369
rem_299,rem,pix2pix,LIDC-IDRI-0470,2,100,163,223
rem_3,rem,pix2pix,LIDC-IDRI-0006,3000556,63,354,363
rem_30,rem,pix2pix,LIDC-IDRI-0043,3000629,57,324,401
rem_301,rem,pix2pix,LIDC-IDRI-0474,3000045,25,335,203
rem_302,rem,pix2pix,LIDC-IDRI-0476,2,138,177,365
rem_303,rem,pix2pix,LIDC-IDRI-0476,2,111,211,363
rem_304,rem,pix2pix,LIDC-IDRI-0476,2,139,361,199
rem_305,rem,pix2pix,LIDC-IDRI-0481,3000637,145,427,133
rem_308,rem,pix2pix,LIDC-IDRI-0485,3000643,103,221,367
rem_309,rem,pix2pix,LIDC-IDRI-0489,3,64,294,386
rem_31,rem,pix2pix,LIDC-IDRI-0043,3000629,22,307,139
rem_310,rem,pix2pix,LIDC-IDRI-0489,3,99,363,161
rem_312,rem,pix2pix,LIDC-IDRI-0490,30073,227,233,357
rem_313,rem,pix2pix,LIDC-IDRI-0491,30324,219,419,194
rem_314,rem,pix2pix,LIDC-IDRI-0497,2,95,228,90
rem_316,rem,pix2pix,LIDC-IDRI-0505,3000011,82,376,210
rem_317,rem,pix2pix,LIDC-IDRI-0507,3000638,116,377,172
rem_318,rem,pix2pix,LIDC-IDRI-0507,3000638,130,320,386
rem_319,rem,pix2pix,LIDC-IDRI-0507,3000638,81,360,343
rem_320,rem,pix2pix,LIDC-IDRI-0507,3000638,113,300,360
rem_321,rem,pix2pix,LIDC-IDRI-0508,30076,168,361,370
rem_323,rem,pix2pix,LIDC-IDRI-0510,30017,224,408,322
rem_324,rem,pix2pix,LIDC-IDRI-0510,30017,169,367,208
rem_326,rem,pix2pix,LIDC-IDRI-0510,30017,180,405,350
rem_327,rem,pix2pix,LIDC-IDRI-0510,30017,158,381,141
rem_328,rem,pix2pix,LIDC-IDRI-0515,3000520,109,357,208
rem_33,rem,pix2pix,LIDC-IDRI-0044,3000571,82,314,138
rem_331,rem,pix2pix,LIDC-IDRI-0521,3000661,161,181,415
rem_332,rem,pix2pix,LIDC-IDRI-0523,2,108,172,161
rem_333,rem,pix2pix,LIDC-IDRI-0523,2,113,226,396
rem_339,rem,pix2pix,LIDC-IDRI-0529,30366,482,230,450
rem_34,rem,pix2pix,LIDC-IDRI-0044,3000571,74,223,105
rem_340,rem,pix2pix,LIDC-IDRI-0530,30889,103,213,385
rem_344,rem,pix2pix,LIDC-IDRI-0553,32228,73,290,139
rem_345,rem,pix2pix,LIDC-IDRI-0562,30040,67,336,141
rem_346,rem,pix2pix,LIDC-IDRI-0565,3000285,54,294,359
rem_347,rem,pix2pix,LIDC-IDRI-0575,30715,246,355,355
rem_348,rem,pix2pix,LIDC-IDRI-0576,30051,75,288,170
rem_35,rem,pix2pix,LIDC-IDRI-0045,3000547,46,192,280
rem_353,rem,pix2pix,LIDC-IDRI-0587,30058,77,185,318
rem_356,rem,pix2pix,LIDC-IDRI-0601,30047,219,316,68
rem_357,rem,pix2pix,LIDC-IDRI-0601,30047,188,403,193
rem_36,rem,pix2pix,LIDC-IDRI-0045,3000547,64,365,111
rem_360,rem,pix2pix,LIDC-IDRI-0606,3617,206,362,315
rem_361,rem,pix2pix,LIDC-IDRI-0608,30022,84,356,131
rem_362,rem,pix2pix,LIDC-IDRI-0608,30022,139,238,97
rem_363,rem,pix2pix,LIDC-IDRI-0614,30983,260,318,367
rem_366,rem,pix2pix,LIDC-IDRI-0619,2,148,346,371
rem_367,rem,pix2pix,LIDC-IDRI-0624,30071,146,254,94
rem_368,rem,pix2pix,LIDC-IDRI-0624,30071,116,392,162
rem_369,rem,pix2pix,LIDC-IDRI-0629,30012,81,376,217
rem_37,rem,pix2pix,LIDC-IDRI-0045,3000547,50,202,302
rem_371,rem,pix2pix,LIDC-IDRI-0636,3000662,58,299,164
rem_372,rem,pix2pix,LIDC-IDRI-0641,31163,104,370,179
rem_375,rem,pix2pix,LIDC-IDRI-0651,30041,85,334,287
rem_376,rem,pix2pix,LIDC-IDRI-0651,30041,460,354,116
rem_377,rem,pix2pix,LIDC-IDRI-0655,1326,258,290,60
rem_378,rem,pix2pix,LIDC-IDRI-0659,3000020,78,175,392
rem_379,rem,pix2pix,LIDC-IDRI-0659,3000020,122,206,180
rem_38,rem,pix2pix,LIDC-IDRI-0045,3000547,83,326,333
rem_380,rem,pix2pix,LIDC-IDRI-0659,3000020,89,162,177
rem_381,rem,pix2pix,LIDC-IDRI-0660,2,119,313,427
rem_382,rem,pix2pix,LIDC-IDRI-0671,2,57,308,221
rem_383,rem,pix2pix,LIDC-IDRI-0671,2,51,193,190
rem_384,rem,pix2pix,LIDC-IDRI-0678,3000016,58,273,125
rem_386,rem,pix2pix,LIDC-IDRI-0681,31346,182,261,397
rem_389,rem,pix2pix,LIDC-IDRI-0686,2,86,256,98
rem_39,rem,pix2pix,LIDC-IDRI-0045,3000547,87,367,337
rem_390,rem,pix2pix,LIDC-IDRI-0686,2,23,276,169
rem_391,rem,pix2pix,LIDC-IDRI-0686,2,60,280,373
rem_392,rem,pix2pix,LIDC-IDRI-0688,30303,260,190,173
rem_396,rem,pix2pix,LIDC-IDRI-0701,2,30,261,354
rem_397,rem,pix2pix,LIDC-IDRI-0702,30348,246,332,109
rem_398,rem,pix2pix,LIDC-IDRI-0705,30279,385,310,441
rem_4,rem,pix2pix,LIDC-IDRI-0007,3000631,20,266,293
rem_40,rem,pix2pix,LIDC-IDRI-0045,3000547,62,360,392
rem_403,rem,pix2pix,LIDC-IDRI-0714,2,96,400,148
rem_406,rem,pix2pix,LIDC-IDRI-0720,30064,145,328,119
rem_407,rem,pix2pix,LIDC-IDRI-0722,30701,374,214,111
rem_409,rem,pix2pix,LIDC-IDRI-0734,30332,322,152,430
rem_41,rem,pix2pix,LIDC-IDRI-0047,3000552,56,284,142
rem_410,rem,pix2pix,LIDC-IDRI-0741,5470,112,371,394
rem_412,rem,pix2pix,LIDC-IDRI-0743,3000027,42,302,189
rem_418,rem,pix2pix,LIDC-IDRI-0753,3000018,61,277,93
rem_419,rem,pix2pix,LIDC-IDRI-0756,30295,179,339,412
rem_42,rem,pix2pix,LIDC-IDRI-0048,3000624,134,325,354
rem_420,rem,pix2pix,LIDC-IDRI-0759,2,86,207,440
rem_423,rem,pix2pix,LIDC-IDRI-0766,30030,176,259,118
rem_424,rem,pix2pix,LIDC-IDRI-0768,3000046,146,322,357
rem_425,rem,pix2pix,LIDC-IDRI-0770,3000634,91,362,357
rem_427,rem,pix2pix,LIDC-IDRI-0770,3000634,91,379,296
rem_428,rem,pix2pix,LIDC-IDRI-0772,2,36,195,195
rem_43,rem,pix2pix,LIDC-IDRI-0048,3000624,108,216,169
rem_430,rem,pix2pix,LIDC-IDRI-0775,3000664,171,174,149
rem_432,rem,pix2pix,LIDC-IDRI-0776,3000632,158,289,393
rem_433,rem,pix2pix,LIDC-IDRI-0780,30848,132,187,110
rem_434,rem,pix2pix,LIDC-IDRI-0785,2,62,289,376
rem_436,rem,pix2pix,LIDC-IDRI-0788,3000283,31,307,167
rem_437,rem,pix2pix,LIDC-IDRI-0790,2,144,370,348
rem_438,rem,pix2pix,LIDC-IDRI-0791,5751,196,321,120
rem_439,rem,pix2pix,LIDC-IDRI-0793,5761,174,360,165
rem_44,rem,pix2pix,LIDC-IDRI-0049,3000627,67,216,138
rem_440,rem,pix2pix,LIDC-IDRI-0796,2,82,203,353
rem_444,rem,pix2pix,LIDC-IDRI-0805,2,52,201,140
rem_445,rem,pix2pix,LIDC-IDRI-0807,1775,286,263,427
rem_446,rem,pix2pix,LIDC-IDRI-0815,30016,112,341,137
rem_447,rem,pix2pix,LIDC-IDRI-0819,30922,68,289,131
rem_448,rem,pix2pix,LIDC-IDRI-0837,32214,110,359,96
rem_45,rem,pix2pix,LIDC-IDRI-0051,3000609,38,243,338
rem_451,rem,pix2pix,LIDC-IDRI-0843,1460,277,179,196
rem_452,rem,pix2pix,LIDC-IDRI-0844,30825,183,267,167
rem_453,rem,pix2pix,LIDC-IDRI-0849,30898,156,244,291
rem_455,rem,pix2pix,LIDC-IDRI-0850,2,190,176,92
rem_458,rem,pix2pix,LIDC-IDRI-0858,31232,126,396,186
rem_459,rem,pix2pix,LIDC-IDRI-0858,31232,238,326,136
rem_461,rem,pix2pix,LIDC-IDRI-0869,30060,181,415,113
rem_462,rem,pix2pix,LIDC-IDRI-0874,32246,361,333,393
rem_463,rem,pix2pix,LIDC-IDRI-0875,30034,84,357,349
rem_465,rem,pix2pix,LIDC-IDRI-0879,3000647,152,194,109
rem_466,rem,pix2pix,LIDC-IDRI-0883,5755,166,126,229
rem_467,rem,pix2pix,LIDC-IDRI-0884,2,55,248,375
rem_47,rem,pix2pix,LIDC-IDRI-0052,3000625,46,309,154
rem_473,rem,pix2pix,LIDC-IDRI-0893,30028,227,333,431
rem_474,rem,pix2pix,LIDC-IDRI-0893,30028,188,335,168
rem_475,rem,pix2pix,LIDC-IDRI-0896,3000057,84,291,454
rem_476,rem,pix2pix,LIDC-IDRI-0902,32242,384,349,303
rem_479,rem,pix2pix,LIDC-IDRI-0905,30376,82,322,231
rem_48,rem,pix2pix,LIDC-IDRI-0053,3000615,64,173,197
rem_481,rem,pix2pix,LIDC-IDRI-0911,3000043,41,270,104
rem_482,rem,pix2pix,LIDC-IDRI-0912,30074,196,353,342
rem_483,rem,pix2pix,LIDC-IDRI-0912,30074,240,401,381
rem_486,rem,pix2pix,LIDC-IDRI-0920,31055,159,343,107
rem_487,rem,pix2pix,LIDC-IDRI-0921,30027,68,301,143
rem_488,rem,pix2pix,LIDC-IDRI-0921,30027,102,203,315
rem_489,rem,pix2pix,LIDC-IDRI-0925,3000675,135,369,430
rem_49,rem,pix2pix,LIDC-IDRI-0054,3000565,48,289,402
rem_490,rem,pix2pix,LIDC-IDRI-0933,3000290,66,323,155
rem_494,rem,pix2pix,LIDC-IDRI-0936,2,76,291,135
rem_496,rem,pix2pix,LIDC-IDRI-0939,30930,89,288,120
rem_497,rem,pix2pix,LIDC-IDRI-0940,30352,259,177,128
rem_498,rem,pix2pix,LIDC-IDRI-0940,30352,124,257,330
rem_499,rem,pix2pix,LIDC-IDRI-0942,30063,155,347,115
rem_5,rem,pix2pix,LIDC-IDRI-0011,3000559,24,317,158
rem_50,rem,pix2pix,LIDC-IDRI-0055,3000581,18,290,186
rem_500,rem,pix2pix,LIDC-IDRI-0942,30063,154,308,82
rem_501,rem,pix2pix,LIDC-IDRI-0942,30063,87,299,104
rem_506,rem,pix2pix,LIDC-IDRI-0951,30043,248,266,32
rem_51,rem,pix2pix,LIDC-IDRI-0055,3000581,16,286,375
rem_511,rem,pix2pix,LIDC-IDRI-0965,30011,142,292,143
rem_512,rem,pix2pix,LIDC-IDRI-0973,3000017,147,397,182
rem_515,rem,pix2pix,LIDC-IDRI-0978,30023,110,358,326
rem_518,rem,pix2pix,LIDC-IDRI-0982,30786,53,287,184
rem_519,rem,pix2pix,LIDC-IDRI-0986,3,65,178,172
rem_521,rem,pix2pix,LIDC-IDRI-0994,31319,124,239,361
rem_522,rem,pix2pix,LIDC-IDRI-0994,31319,106,252,398
rem_528,rem,pix2pix,LIDC-IDRI-1002,30009,55,328,173
rem_529,rem,pix2pix,LIDC-IDRI-1002,30009,179,336,377
rem_53,rem,pix2pix,LIDC-IDRI-0059,3000564,32,382,324
rem_531,rem,pix2pix,LIDC-IDRI-1003,3000023,72,409,151
rem_532,rem,pix2pix,LIDC-IDRI-1004,30946,150,194,395
rem_533,rem,pix2pix,LIDC-IDRI-1011,2,47,167,213
rem_534,rem,pix2pix,LIDC-IDRI-0003,3000611,58,198,308
rem_535,rem,pix2pix,LIDC-IDRI-0003,3000611,57,219,221
rem_536,rem,pix2pix,LIDC-IDRI-0006,3000556,64,354,363
rem_537,rem,pix2pix,LIDC-IDRI-0007,3000631,21,266,293
rem_538,rem,pix2pix,LIDC-IDRI-0011,3000559,25,317,158
rem_539,rem,pix2pix,LIDC-IDRI-0011,3000559,100,331,111
rem_540,rem,pix2pix,LIDC-IDRI-0012,3000561,65,296,387
rem_541,rem,pix2pix,LIDC-IDRI-0013,3000551,35,145,191
rem_542,rem,pix2pix,LIDC-IDRI-0013,3000551,42,182,178
rem_543,rem,pix2pix,LIDC-IDRI-0014,3000562,41,276,357
rem_544,rem,pix2pix,LIDC-IDRI-0015,3000610,31,254,315
rem_546,rem,pix2pix,LIDC-IDRI-0016,3000580,68,182,438
rem_547,rem,pix2pix,LIDC-IDRI-0016,3000580,13,276,341
rem_549,rem,pix2pix,LIDC-IDRI-0018,3000550,52,281,439
rem_551,rem,pix2pix,LIDC-IDRI-0021,3000570,23,289,180
rem_552,rem,pix2pix,LIDC-IDRI-0024,3000557,50,271,353
rem_553,rem,pix2pix,LIDC-IDRI-0024,3000557,62,167,167
rem_554,rem,pix2pix,LIDC-IDRI-0027,3000614,26,237,297
rem_557,rem,pix2pix,LIDC-IDRI-0031,3000608,45,356,155
rem_559,rem,pix2pix,LIDC-IDRI-0036,3000521,73,312,141
rem_56,rem,pix2pix,LIDC-IDRI-0060,3000575,29,224,344
rem_560,rem,pix2pix,LIDC-IDRI-0037,3000573,60,288,407
rem_561,rem,pix2pix,LIDC-IDRI-0041,3000568,102,337,321
rem_562,rem,pix2pix,LIDC-IDRI-0043,3000629,29,219,136
rem_563,rem,pix2pix,LIDC-IDRI-0043,3000629,58,324,401
rem_564,rem,pix2pix,LIDC-IDRI-0043,3000629,23,307,139
rem_566,rem,pix2pix,LIDC-IDRI-0044,3000571,83,314,138
rem_567,rem,pix2pix,LIDC-IDRI-0044,3000571,75,223,105
rem_568,rem,pix2pix,LIDC-IDRI-0045,3000547,47,192,280
